Date,Category,Likes,Shares,Reposts,Comments
2018-09-03,Family,3522,85,10,7071
2018-09-03,Fashion,5925,513,160,5307
2018-09-03,Fashion,669,864,76,4613
2018-09-03,Fashion,2005,955,7,2003
2018-09-03,Family,7931,689,147,3817
2018-09-03,Fitness,8052,957,5,391
2018-09-03,Music,9754,76,197,9306
2018-09-04,Health,5262,250,120,2748
2018-09-04,Music,8778,617,22,6761
2018-09-04,Music,540,137,166,5840
2018-09-04,Culture,1871,373,78,9438
2018-09-04,Music,933,746,128,4277
2018-09-04,Fashion,8655,32,63,5809
2018-09-04,Health,8361,936,116,6453
2018-09-04,Fitness,9383,148,123,8809
2018-09-04,Fashion,974,417,110,4946
2018-09-04,Travel,6446,724,130,3571
2018-09-04,Culture,112,522,152,74
2018-09-04,Food,4222,692,148,4713
2018-09-04,Travel,8961,160,6,4654
2018-09-04,Fashion,8238,54,112,4994
2018-09-04,Travel,4559,431,121,8543
2018-09-04,Culture,4731,755,63,775
2018-09-04,Music,7609,363,131,2852
2018-09-04,Culture,5777,778,6,5270
2018-09-04,Family,9472,363,155,6423
2018-09-04,Music,5780,192,138,2986
2018-09-04,Fitness,1477,228,126,8066
2018-09-04,Music,9784,182,163,6052
2018-09-04,Fashion,4185,68,197,4634
2018-09-04,Food,7826,364,129,3106
2018-09-04,Food,9003,343,139,4814
2018-09-04,Music,9071,475,29,4178
2018-09-04,Travel,5953,749,148,7466
2018-09-05,Fitness,9478,556,105,411
2018-09-05,Fitness,9967,673,94,5635
2018-09-05,Fitness,9021,355,0,2772
2018-09-05,Fitness,7936,479,141,5830
2018-09-05,Fashion,62,368,197,7834
2018-09-05,Fashion,8078,223,113,9262
2018-09-05,Health,6110,32,67,1305
2018-09-05,Food,202,790,177,7517
2018-09-05,Fitness,7321,564,173,1625
2018-09-05,Food,7128,402,66,8064
2018-09-05,Fitness,775,863,86,5644
2018-09-05,Music,8844,598,9,9256
2018-09-05,Health,1234,226,179,9697
2018-09-05,Food,5853,235,52,960
2018-09-05,Fitness,3226,8,91,7807
2018-09-05,Health,8733,702,130,9464
2018-09-05,Fitness,6012,476,10,4219
2018-09-05,Music,892,853,105,3602
2018-09-05,Family,6827,517,78,8079
2018-09-05,Food,3307,194,143,5237
2018-09-05,Family,3295,113,3,1105
2018-09-05,Music,7732,49,87,6600
2018-09-05,Culture,4955,184,164,3058
2018-09-05,Fitness,2180,206,178,6692
2018-09-05,Food,1161,923,171,8368
2018-09-05,Culture,1860,23,22,254
2018-09-05,Fitness,2820,282,100,6233
2018-09-05,Family,3364,976,66,1797
2018-09-06,Food,6128,920,94,5784
2018-09-06,Family,4824,980,184,8912
2018-09-06,Family,9860,738,186,7606
2018-09-06,Health,5250,812,25,9524
2018-09-06,Travel,2778,73,99,1336
2018-09-06,Health,1859,224,109,7608
2018-09-06,Family,9975,435,86,3833
2018-09-06,Health,8390,456,78,9178
2018-09-06,Family,8670,773,121,7431
2018-09-06,Fashion,7277,97,2,7319
2018-09-06,Travel,6611,692,168,8257
2018-09-06,Fitness,4291,629,15,1398
2018-09-06,Family,975,15,64,7280
2018-09-06,Music,4322,634,21,7501
2018-09-06,Food,8081,31,141,1686
2018-09-06,Travel,6501,46,77,6070
2018-09-06,Travel,7817,670,110,879
2018-09-06,Culture,1894,366,189,5718
2018-09-06,Food,4315,79,82,5621
2018-09-06,Food,5088,852,114,6405
2018-09-06,Health,190,292,83,3124
2018-09-06,Travel,1225,64,29,694
2018-09-06,Family,7093,760,152,4478
2018-09-06,Fashion,8309,521,128,5279
2018-09-06,Culture,8952,633,73,2898
2018-09-06,Food,8731,317,146,6597
2018-09-06,Music,1166,6,42,658
2018-09-07,Culture,6174,531,168,1659
2018-09-07,Fashion,8142,370,10,4309
2018-09-07,Fashion,4945,342,38,6695
2018-09-07,Food,5494,581,159,2986
2018-09-07,Culture,8170,195,11,6940
2018-09-07,Travel,5271,179,188,83
2018-09-07,Fitness,2342,156,127,9689
2018-09-07,Fitness,1857,926,178,6691
2018-09-07,Culture,6241,536,126,4122
2018-09-07,Food,9147,655,185,9788
2018-09-07,Family,7160,413,38,9021
2018-09-07,Food,5603,554,21,2846
2018-09-07,Food,9997,76,113,4596
2018-09-07,Food,5628,976,142,228
2018-09-07,Travel,7846,585,121,4548
2018-09-07,Culture,492,226,124,9261
2018-09-07,Culture,1615,843,59,8764
2018-09-07,Food,5622,822,82,9771
2018-09-07,Music,1887,172,186,8302
2018-09-07,Fitness,7880,251,174,8209
2018-09-07,Family,4829,812,107,7607
2018-09-07,Music,4631,811,190,3222
2018-09-07,Family,1915,260,97,9216
2018-09-07,Food,2975,261,70,708
2018-09-07,Health,615,66,30,8450
2018-09-07,Fitness,843,431,14,5169
2018-09-07,Music,2245,795,56,8596
2018-09-07,Food,107,495,66,1325
2018-09-08,Family,7076,364,150,4520
2018-09-08,Family,4987,930,184,6686
2018-09-08,Family,3704,583,129,277
2018-09-08,Food,8122,873,19,5354
2018-09-08,Fitness,2142,228,20,3516
2018-09-08,Fitness,8635,627,84,2721
2018-09-08,Travel,8702,236,132,3382
2018-09-08,Travel,1914,555,159,9390
2018-09-08,Family,5782,957,7,5363
2018-09-08,Travel,9607,919,108,1633
2018-09-08,Fashion,8283,115,57,8247
2018-09-08,Culture,2399,597,60,7825
2018-09-08,Fashion,8037,676,174,3112
2018-09-08,Travel,3401,375,147,1394
2018-09-08,Music,7619,521,143,3053
2018-09-08,Travel,143,856,144,3015
2018-09-08,Travel,8448,720,79,4497
2018-09-08,Fashion,3312,403,47,5280
2018-09-08,Food,4184,780,52,5092
2018-09-08,Culture,7308,928,60,9554
2018-09-08,Health,40,893,132,1167
2018-09-08,Culture,4392,438,7,4787
2018-09-08,Travel,7724,524,37,6744
2018-09-08,Health,1080,114,91,5368
2018-09-08,Fashion,9002,824,118,2082
2018-09-08,Music,9636,646,72,4915
2018-09-08,Culture,974,259,15,5172
2018-09-09,Fashion,6351,55,1,8748
2018-09-09,Family,5892,102,112,3369
2018-09-09,Culture,177,236,72,8351
2018-09-09,Family,2338,981,33,1294
2018-09-09,Travel,4808,980,56,9940
2018-09-09,Food,6386,206,183,8764
2018-09-09,Food,9097,79,118,4327
2018-09-09,Food,6080,641,130,7840
2018-09-09,Fitness,8487,194,32,4941
2018-09-09,Food,1139,300,37,8048
2018-09-09,Fitness,8451,736,8,272
2018-09-09,Travel,9343,369,187,8014
2018-09-09,Fashion,6926,830,193,9617
2018-09-09,Travel,6452,95,155,670
2018-09-09,Food,554,48,131,4036
2018-09-09,Food,176,901,112,5349
2018-09-09,Fitness,2943,741,176,3618
2018-09-09,Health,2307,21,64,1929
2018-09-09,Travel,1579,659,11,9389
2018-09-09,Health,3817,750,138,4259
2018-09-09,Health,7507,325,66,5066
2018-09-09,Travel,4539,488,195,9535
2018-09-09,Family,2920,642,74,9204
2018-09-09,Food,5724,677,31,6638
2018-09-09,Family,6361,810,132,5868
2018-09-09,Culture,2579,296,50,7692
2018-09-09,Culture,3818,498,114,2686
2018-09-10,Family,8980,646,58,793
2018-09-10,Food,1917,603,76,9895
2018-09-10,Health,7386,686,13,3651
2018-09-10,Food,3093,967,195,3058
2018-09-10,Music,1373,295,54,9426
2018-09-10,Health,7136,393,91,505
2018-09-10,Food,3353,559,125,8542
2018-09-10,Food,5961,991,41,3033
2018-09-10,Health,8226,455,153,3405
2018-09-10,Fashion,2116,746,104,2378
2018-09-10,Fashion,7626,877,19,1518
2018-09-10,Music,878,144,142,703
2018-09-10,Fitness,9295,591,23,5734
2018-09-10,Fashion,4154,965,123,5684
2018-09-10,Culture,7048,577,191,5661
2018-09-10,Culture,1546,152,94,3557
2018-09-10,Travel,309,316,32,8218
2018-09-10,Food,1094,376,52,7690
2018-09-10,Fitness,3572,129,115,8352
2018-09-10,Travel,4085,476,197,7641
2018-09-10,Food,1761,506,104,1660
2018-09-10,Music,7682,348,73,6847
2018-09-10,Music,2631,194,87,497
2018-09-10,Fitness,680,351,23,6119
2018-09-10,Health,9623,10,186,7996
2018-09-10,Music,6713,172,114,8604
2018-09-10,Fitness,4637,371,178,6042
2018-09-10,Culture,9316,348,27,5962
2018-09-11,Culture,8500,373,24,4398
2018-09-11,Travel,5877,471,19,6720
2018-09-11,Music,6433,3,120,9735
2018-09-11,Fitness,5507,144,83,2096
2018-09-11,Music,8541,116,171,3896
2018-09-11,Culture,3835,412,16,3417
2018-09-11,Travel,6528,493,74,9008
2018-09-11,Fashion,8551,116,91,5614
2018-09-11,Travel,6163,398,131,6826
2018-09-11,Fashion,1862,61,133,5331
2018-09-11,Food,4285,961,32,7274
2018-09-11,Travel,8660,344,140,745
2018-09-11,Food,9775,258,69,8066
2018-09-11,Fitness,8310,219,42,1448
2018-09-11,Fashion,581,993,88,6520
2018-09-11,Food,9723,520,130,5737
2018-09-11,Music,9233,622,72,2132
2018-09-11,Fitness,21,852,135,7690
2018-09-11,Culture,1060,685,74,8408
2018-09-11,Culture,700,545,163,5768
2018-09-11,Family,6367,609,179,9730
2018-09-11,Music,4617,166,120,4941
2018-09-11,Music,8405,485,36,8375
2018-09-11,Culture,6075,555,14,3962
2018-09-11,Family,7688,218,55,5602
2018-09-11,Fitness,6225,58,186,3984
2018-09-11,Travel,9815,254,49,6264
2018-09-12,Music,9820,878,9,5177
2018-09-12,Health,8505,291,22,6
2018-09-12,Fitness,8890,643,126,7373
2018-09-12,Travel,2049,359,144,7288
2018-09-12,Music,7593,479,163,2629
2018-09-12,Food,675,265,153,5009
2018-09-12,Food,7847,534,7,3734
2018-09-12,Health,8837,331,35,8711
2018-09-12,Travel,248,270,90,542
2018-09-12,Music,2109,271,116,6442
2018-09-12,Music,5264,271,167,4283
2018-09-12,Fashion,4253,563,22,427
2018-09-12,Music,4372,634,164,9821
2018-09-12,Fitness,8178,917,36,5968
2018-09-12,Fitness,1863,539,133,6398
2018-09-12,Fitness,2133,124,38,6543
2018-09-12,Fitness,1408,819,175,3485
2018-09-12,Music,7796,615,11,2341
2018-09-12,Travel,2558,999,108,9384
2018-09-12,Fashion,6147,189,81,18
2018-09-12,Family,3854,213,57,9202
2018-09-12,Fitness,5318,300,67,4214
2018-09-12,Travel,2703,481,193,281
2018-09-12,Travel,5050,929,179,6005
2018-09-12,Travel,1385,720,195,1266
2018-09-12,Food,4935,651,156,9232
2018-09-12,Family,7109,897,173,6845
2018-09-12,Health,8525,209,15,8192
2018-09-13,Health,3558,123,123,343
2018-09-13,Music,9225,446,190,9183
2018-09-13,Food,9351,41,188,103
2018-09-13,Fashion,8259,554,175,9830
2018-09-13,Fashion,9472,140,163,3637
2018-09-13,Fashion,1182,975,111,806
2018-09-13,Travel,6981,336,175,9866
2018-09-13,Fitness,9738,941,167,534
2018-09-13,Travel,920,485,171,1356
2018-09-13,Health,5621,80,150,7543
2018-09-13,Family,5097,686,173,385
2018-09-13,Family,8515,831,179,2236
2018-09-13,Fashion,4525,759,186,5221
2018-09-13,Fitness,585,77,44,2818
2018-09-13,Health,5846,855,179,1044
2018-09-13,Fashion,4550,437,36,5462
2018-09-13,Fashion,8082,375,157,3168
2018-09-13,Travel,5931,349,145,6446
2018-09-13,Family,4486,329,176,3324
2018-09-13,Culture,2070,873,179,5486
2018-09-13,Health,8367,90,15,1638
2018-09-13,Travel,92,239,92,4607
2018-09-13,Fashion,7384,843,162,5195
2018-09-13,Food,817,203,2,931
2018-09-13,Food,5509,625,199,3921
2018-09-13,Family,6714,939,171,9109
2018-09-13,Culture,1348,505,93,9830
2018-09-14,Health,7618,588,158,3684
2018-09-14,Family,4709,589,164,1361
2018-09-14,Travel,6684,981,98,1094
2018-09-14,Music,7304,933,142,1522
2018-09-14,Fitness,970,610,111,5246
2018-09-14,Fashion,4739,780,94,3765
2018-09-14,Music,8524,996,7,8695
2018-09-14,Culture,5231,377,199,6018
2018-09-14,Health,9181,642,101,7811
2018-09-14,Food,1447,664,66,5906
2018-09-14,Travel,7155,637,14,8371
2018-09-14,Travel,4763,569,168,5425
2018-09-14,Fashion,6763,58,194,8952
2018-09-14,Culture,8268,720,42,2642
2018-09-14,Food,3021,293,134,3727
2018-09-14,Travel,3652,195,22,4452
2018-09-14,Fashion,8102,104,169,7822
2018-09-14,Food,8011,244,43,9606
2018-09-14,Travel,2644,750,194,5280
2018-09-14,Health,4281,742,59,3762
2018-09-14,Food,1189,108,172,8265
2018-09-14,Music,9130,596,34,5954
2018-09-14,Family,961,35,139,5758
2018-09-14,Health,5074,416,135,5996
2018-09-14,Music,669,534,115,8200
2018-09-14,Music,792,789,175,1957
2018-09-14,Health,8655,284,160,5776
2018-09-15,Fashion,3762,943,158,1531
2018-09-15,Family,5472,935,84,390
2018-09-15,Music,3070,92,79,2151
2018-09-15,Fashion,27,33,25,5270
2018-09-15,Fashion,7805,749,82,9891
2018-09-15,Fashion,1075,790,45,9608
2018-09-15,Culture,7258,902,196,8626
2018-09-15,Travel,6371,851,135,6946
2018-09-15,Fashion,7384,497,63,3676
2018-09-15,Travel,6268,642,12,8304
2018-09-15,Travel,368,275,59,7422
2018-09-15,Culture,2739,562,44,8576
2018-09-15,Family,3696,682,57,1380
2018-09-15,Family,9593,892,183,5740
2018-09-15,Travel,6313,93,27,6011
2018-09-15,Health,1206,993,67,6699
2018-09-15,Food,506,47,51,7511
2018-09-15,Music,9168,481,99,9021
2018-09-15,Health,5448,349,125,5803
2018-09-15,Culture,4227,320,37,9235
2018-09-15,Health,2994,606,85,4360
2018-09-15,Family,2769,823,120,1559
2018-09-15,Travel,4263,683,79,6575
2018-09-15,Travel,9658,995,5,8660
2018-09-15,Fashion,6551,303,109,945
2018-09-15,Family,8531,62,119,2282
2018-09-15,Fashion,6107,793,90,6731
2018-09-15,Family,9181,54,7,9394
2018-09-16,Food,6852,828,43,7354
2018-09-16,Family,6639,39,70,9455
2018-09-16,Fashion,284,817,132,310
2018-09-16,Music,7656,28,68,6929
2018-09-16,Fitness,6058,429,196,9321
2018-09-16,Travel,600,183,137,4326
2018-09-16,Health,4564,304,138,9500
2018-09-16,Fashion,3829,246,36,9874
2018-09-16,Fitness,1685,217,98,4350
2018-09-16,Music,185,286,63,6079
2018-09-16,Food,5029,146,132,1351
2018-09-16,Food,330,762,197,2655
2018-09-16,Fitness,1988,677,63,6590
2018-09-16,Fashion,7357,952,60,2683
2018-09-16,Family,7620,569,67,9338
2018-09-16,Health,2229,260,84,1214
2018-09-16,Travel,4816,749,28,3827
2018-09-16,Food,4222,937,134,3686
2018-09-16,Health,973,299,23,7147
2018-09-16,Health,7072,326,86,8400
2018-09-16,Food,6078,579,40,2382
2018-09-16,Health,1451,302,47,6601
2018-09-16,Fashion,2715,658,141,9381
2018-09-16,Culture,410,648,99,8019
2018-09-16,Travel,7890,323,93,4319
2018-09-16,Fitness,6613,60,69,284
2018-09-16,Family,6138,628,149,5001
2018-09-17,Food,7395,572,115,4364
2018-09-17,Health,2678,246,187,9160
2018-09-17,Culture,2953,791,186,4035
2018-09-17,Health,581,763,151,3360
2018-09-17,Fitness,6027,908,38,2773
2018-09-17,Travel,5726,929,165,2248
2018-09-17,Fitness,6688,107,94,6529
2018-09-17,Music,8020,978,79,42
2018-09-17,Fashion,5978,872,33,7094
2018-09-17,Health,1878,558,89,8359
2018-09-17,Food,9132,771,178,9076
2018-09-17,Fitness,7109,72,44,8999
2018-09-17,Culture,3520,181,32,2978
2018-09-17,Music,1480,919,35,6962
2018-09-17,Culture,293,172,58,1745
2018-09-17,Food,4538,795,113,8078
2018-09-17,Fitness,2620,332,105,9091
2018-09-17,Culture,412,964,53,4532
2018-09-17,Travel,6642,866,53,5165
2018-09-17,Fashion,5622,364,62,163
2018-09-17,Music,8817,77,98,247
2018-09-17,Music,3080,588,89,6408
2018-09-17,Fitness,3286,642,134,5556
2018-09-17,Food,1638,314,11,7863
2018-09-17,Culture,9251,243,129,7532
2018-09-17,Travel,6208,1,198,9859
2018-09-17,Culture,9755,584,157,4678
2018-09-18,Music,6281,185,36,8688
2018-09-18,Travel,8617,275,141,3574
2018-09-18,Travel,46,767,45,2635
2018-09-18,Travel,4073,207,162,3145
2018-09-18,Travel,6396,204,48,8155
2018-09-18,Health,1602,131,22,3466
2018-09-18,Fitness,7132,184,42,1960
2018-09-18,Health,5772,779,99,2952
2018-09-18,Culture,1945,437,183,7040
2018-09-18,Music,6238,34,33,7807
2018-09-18,Culture,1736,956,172,4116
2018-09-18,Health,8838,520,98,609
2018-09-18,Music,6034,871,101,5525
2018-09-18,Travel,9090,892,176,3581
2018-09-18,Fashion,9000,582,57,4605
2018-09-18,Food,7831,782,27,8073
2018-09-18,Travel,8262,587,79,5465
2018-09-18,Fitness,3077,479,66,7583
2018-09-18,Music,4325,535,35,2074
2018-09-18,Culture,748,224,137,8133
2018-09-18,Culture,1588,724,73,653
2018-09-18,Food,7854,380,58,4129
2018-09-18,Fashion,8568,637,80,3347
2018-09-18,Food,394,38,72,6455
2018-09-18,Fitness,4883,432,25,490
2018-09-18,Music,8649,141,155,8121
2018-09-18,Health,7296,332,96,5491
2018-09-18,Family,7201,106,114,8623
2018-09-19,Food,2362,256,85,6467
2018-09-19,Music,9632,722,46,3810
2018-09-19,Family,5427,797,165,7966
2018-09-19,Fitness,843,605,101,3878
2018-09-19,Travel,5551,404,79,4650
2018-09-19,Health,8913,769,95,4022
2018-09-19,Culture,1028,249,136,9858
2018-09-19,Family,9320,769,195,37
2018-09-19,Travel,3469,825,72,7109
2018-09-19,Fitness,8830,504,6,4251
2018-09-19,Family,4382,904,185,5207
2018-09-19,Culture,3574,188,3,4660
2018-09-19,Travel,1807,321,130,9516
2018-09-19,Fitness,7382,514,21,6261
2018-09-19,Travel,3401,896,185,6975
2018-09-19,Family,9954,92,103,3308
2018-09-19,Music,4065,789,101,2754
2018-09-19,Food,5396,721,26,4748
2018-09-19,Culture,7790,782,199,6974
2018-09-19,Family,7189,283,27,3655
2018-09-19,Food,1930,498,137,9064
2018-09-19,Music,5750,142,110,1212
2018-09-19,Culture,1322,204,51,8166
2018-09-19,Family,7543,832,8,340
2018-09-19,Food,4651,309,96,8100
2018-09-19,Fashion,5482,432,129,3319
2018-09-19,Food,644,871,18,2867
2018-09-20,Family,8258,201,51,7670
2018-09-20,Music,4148,87,74,9560
2018-09-20,Fitness,4707,280,77,9059
2018-09-20,Fitness,6309,564,1,9458
2018-09-20,Family,5437,968,175,1685
2018-09-20,Travel,4032,96,167,9709
2018-09-20,Family,6758,54,58,9538
2018-09-20,Health,4064,740,83,9112
2018-09-20,Family,8327,519,74,3473
2018-09-20,Family,4949,720,3,7152
2018-09-20,Culture,8384,751,162,3057
2018-09-20,Health,7915,97,140,8823
2018-09-20,Health,9444,905,106,6518
2018-09-20,Fashion,6105,15,41,701
2018-09-20,Travel,8226,331,0,6444
2018-09-20,Travel,2292,832,185,8835
2018-09-20,Music,4744,708,102,6333
2018-09-20,Fitness,9456,525,99,7968
2018-09-20,Health,5832,243,111,8413
2018-09-20,Culture,3842,985,113,7717
2018-09-20,Fashion,5498,559,16,5250
2018-09-20,Health,7250,960,43,8059
2018-09-20,Food,5685,282,142,2295
2018-09-20,Fitness,5604,114,38,9689
2018-09-20,Travel,3997,869,89,7297
2018-09-20,Fitness,5052,45,1,194
2018-09-20,Family,1783,377,24,1241
2018-09-20,Travel,7892,443,46,9519
2018-09-21,Fashion,9387,94,190,3995
2018-09-21,Fitness,5739,420,167,7859
2018-09-21,Culture,7339,248,97,2154
2018-09-21,Health,7618,292,171,5507
2018-09-21,Food,9905,26,49,5651
2018-09-21,Fashion,4371,27,69,8992
2018-09-21,Culture,5043,869,191,4392
2018-09-21,Food,9000,462,139,1193
2018-09-21,Fitness,1776,658,4,2239
2018-09-21,Travel,7548,413,66,1849
2018-09-21,Fashion,3538,445,159,9153
2018-09-21,Fashion,8575,670,108,6928
2018-09-21,Culture,5711,251,50,7330
2018-09-21,Music,2411,619,144,2758
2018-09-21,Culture,1122,822,50,2402
2018-09-21,Family,6927,187,14,8321
2018-09-21,Food,8887,431,5,9743
2018-09-21,Culture,3956,364,86,2508
2018-09-21,Fashion,1827,569,34,2685
2018-09-21,Culture,7606,98,22,3624
2018-09-21,Culture,9523,249,24,3995
2018-09-21,Food,4259,742,127,1156
2018-09-21,Culture,8876,311,68,6784
2018-09-21,Family,8786,95,167,7057
2018-09-21,Family,9412,207,54,7222
2018-09-21,Food,2851,465,180,129
2018-09-21,Music,9071,923,82,570
2018-09-22,Culture,105,663,115,5872
2018-09-22,Travel,1367,788,13,4129
2018-09-22,Music,8554,995,64,7373
2018-09-22,Culture,8154,366,82,843
2018-09-22,Fitness,5137,985,178,8548
2018-09-22,Travel,4025,745,58,6845
2018-09-22,Fitness,3558,879,162,3822
2018-09-22,Fashion,3073,309,1,3936
2018-09-22,Family,8889,600,118,9179
2018-09-22,Family,5094,121,17,4604
2018-09-22,Travel,9644,340,182,9987
2018-09-22,Music,7641,136,151,1565
2018-09-22,Fitness,4859,123,150,5514
2018-09-22,Travel,3198,145,36,6118
2018-09-22,Culture,4019,721,147,2201
2018-09-22,Family,1293,730,158,5572
2018-09-22,Music,8150,273,166,1644
2018-09-22,Fitness,310,156,84,6167
2018-09-22,Culture,9660,222,189,1610
2018-09-22,Fitness,6881,543,110,3760
2018-09-22,Fitness,7786,452,93,6311
2018-09-22,Health,7964,628,12,7292
2018-09-22,Music,0,410,51,8138
2018-09-22,Culture,8628,757,14,7824
2018-09-22,Culture,887,840,8,8226
2018-09-22,Family,3791,770,33,9060
2018-09-22,Culture,7988,341,42,9464
2018-09-23,Music,2387,690,187,5013
2018-09-23,Fashion,8666,641,63,8275
2018-09-23,Health,5932,186,172,8860
2018-09-23,Health,517,606,5,8153
2018-09-23,Culture,8025,776,147,9930
2018-09-23,Food,6691,743,179,7005
2018-09-23,Family,5549,639,160,9694
2018-09-23,Family,5015,79,73,7333
2018-09-23,Travel,8634,878,148,3293
2018-09-23,Fitness,5499,386,156,257
2018-09-23,Health,4792,130,80,6199
2018-09-23,Fitness,2441,750,42,6951
2018-09-23,Health,2662,523,151,742
2018-09-23,Fashion,8670,541,104,8930
2018-09-23,Health,9927,113,95,3941
2018-09-23,Music,2285,978,112,7617
2018-09-23,Fitness,7270,266,171,3737
2018-09-23,Travel,1729,195,112,8602
2018-09-23,Family,2320,91,104,8533
2018-09-23,Culture,6526,737,99,7571
2018-09-23,Fashion,225,321,32,8212
2018-09-23,Health,9565,637,108,2341
2018-09-23,Music,5084,675,115,8902
2018-09-23,Fitness,2871,363,17,5233
2018-09-23,Family,8782,1,177,48
2018-09-23,Fashion,8201,151,83,8331
2018-09-23,Fitness,1172,695,138,8781
2018-09-23,Culture,8147,392,141,6035
2018-09-24,Music,7785,88,186,1867
2018-09-24,Health,521,137,13,3928
2018-09-24,Fitness,5304,944,150,4368
2018-09-24,Fashion,2061,139,191,6479
2018-09-24,Culture,9299,775,180,392
2018-09-24,Music,803,409,8,5604
2018-09-24,Family,5818,629,197,4608
2018-09-24,Culture,4897,428,26,7329
2018-09-24,Music,1973,79,47,8036
2018-09-24,Fashion,5242,366,54,2571
2018-09-24,Food,6699,748,155,2085
2018-09-24,Fashion,9720,776,46,5043
2018-09-24,Fashion,1818,970,181,6173
2018-09-24,Fashion,1290,183,81,9330
2018-09-24,Fashion,2820,144,7,2274
2018-09-24,Family,572,940,124,8351
2018-09-24,Music,4233,181,93,8356
2018-09-24,Travel,9687,627,9,4211
2018-09-24,Travel,5317,733,74,3268
2018-09-24,Family,7883,455,115,775
2018-09-24,Culture,3497,118,169,2209
2018-09-24,Food,468,300,60,4737
2018-09-24,Music,7279,881,156,3366
2018-09-24,Family,4636,780,149,8508
2018-09-24,Culture,6669,678,118,2931
2018-09-24,Fashion,9982,972,194,8131
2018-09-24,Fashion,8279,218,113,6969
2018-09-25,Music,5692,999,1,4878
2018-09-25,Fashion,1460,321,73,288
2018-09-25,Music,3466,978,151,1296
2018-09-25,Travel,5161,498,168,8920
2018-09-25,Family,1113,456,84,2314
2018-09-25,Food,669,52,13,6374
2018-09-25,Travel,5205,603,11,2288
2018-09-25,Music,2122,307,88,4076
2018-09-25,Music,527,737,156,1495
2018-09-25,Travel,9836,933,24,5827
2018-09-25,Fashion,8905,252,180,8192
2018-09-25,Fashion,3534,535,79,8725
2018-09-25,Food,3755,279,42,6084
2018-09-25,Fitness,1683,218,4,6715
2018-09-25,Fashion,6491,764,4,205
2018-09-25,Fitness,3468,326,21,5393
2018-09-25,Food,9964,0,130,6119
2018-09-25,Culture,2915,371,110,9957
2018-09-25,Fitness,6269,288,45,5869
2018-09-25,Fitness,5532,598,127,2699
2018-09-25,Health,3586,219,142,4390
